Seeking,0.480202
Sees,0.599094
Self,0.439238
Selfish,0.601643
Seraphim,0.599094
Seven,0.302967
Shall,0.228619
She,0.118825
Shepherd,0.530605
Sing,0.358761
Sit,0.301683
Sits,0.439238
Sitting,0.599094
Sleep,0.385395
Sleeping,0.439238
Smelling,0.720021
Smiles,0.528356
So,0.132036
Softest,0.720021
Soon,0.288942
Sought,0.599094
Sound,0.40743
Sow,0.528356
Speak,0.357241
Spring,0.357241
Starry,0.720021
Starved,0.720021
Stony,0.720021
Strangers,0.439238
Striving,0.599094
Struggling,0.599094
Such,0.181526
Sunflower,0.723085
Susan,0.439238
Sweet,0.380043
TERZAH,0.720021
THE,0.288333
THEL,0.732276
THURSDAY,0.601643
TIGER,0.599094
TO,0.357241
TREE,0.601643
Tangled,0.720021
Terror,0.478167
Thames,0.409164
That,0.1017
The,0
Thel,0.75066
Then,0.151667
There,0.0378478
They,0.0396044
Think,0.319666
Thou,0.326438
Though,0.189676
Thousands,0.528356
Thursday,0.236314
Thus,0.236314
Thy,0.274859
Tiger,0.480202
Till,0.298695
Tired,0.601643
To,0.112393
Tom,0.343856
Tongue,0.478167
Trodden,0.720021
Troubled,0.720021
Truth,0.318311
Turk,0.439238
Turn,0.357241
Turning,0.380537
Twas,0.357241
Under,0.249681
Underneath,0.530605
Unseen,0.530605
VAGABOND,0.720021
VOICE,0.528356
Viewed,0.599094
Virgin,0.380537
Walks,0.528356
Warbled,0.720021
Waves,0.528356
We,0.0904424
Weave,0.599094
Weep,0.482237
Weeping,0.604193
Well,0.206333
Wept,0.599094
Were,0.301683
What,0.125043
Whate,0.599094
When,0.0867255
Where,0.222137
Which,0.225738
While,0.131497
White,0.173002
Who,0.220357
Whose,0.301683
Why,0.180363
William,0.115879
Willm,0.720021
Wilt,0.478167
Wiping,0.723085
Wisdom,0.380537
With,0.118334
Witless,0.720021
Word,0.40743
Worm,0.732276
Worms,0.599094
Worn,0.599094
Would,0.207211
Wrath,0.40743
Yet,0.180757
You,0.138684
Your,0.227659
Youth,0.383775
[Poems,0.720021
],0.225738
a,0
about,0.011635
abroad,0.225738
ache,0.478167
admired,0.286503
afar,0.439238
affright,0.528356
after,0.0209895
again,0.105703
against,0.063841
age,0.145645
aged,0.336692
agree,0.236314
ah,0.439238
air,0.1691
airy,0.380537
ale,0.40743
all,0.0064508
allay,0.478167
alone,0.151612
altar,0.336692
always,0.180757
am,0.146946
ambush,0.478167
among,0.106595
an,0
ancient,0.23732
and,0
angel,0.306818
angels,0.338125
angry,0.207211
annoy,0.439238
another,0.0696809
answer,0.165577
answerd,0.723085
answered,0.23732
anvil,0.478167
anxious,0.286503
any,0.0378478
appall,0.599094
appals,0.599094
apparel,0.439238
appear,0.198225
appears,0.286503
apple,0.286503
are,0.00620737
arise,0.309386
arm,0.215766
armed,0.228619
arms,0.188873
arose,0.247574
around,0.101452
arrow,0.301683
arrows,0.336692
art,0.183833
artful,0.439238
as,0
ask,0.166281
asleep,0.273699
aspire,0.601643
astonish,0.40743
at,0
away,0.109517
awoke,0.336692
babe,0.441107
back,0.0450302
bags,0.358761
baits,0.599094
balmy,0.528356
ban,0.439238
band,0.247574
bands,0.409164
bandy,0.720021
bane,0.599094
bank,0.206333
bar,0.286503
bare,0.248627
barrel,0.380537
be,0
beadles,0.720021
beams,0.339558
bear,0.22958
bearing,0.286503
bears,0.318311
beast,0.286503
beasts,0.302967
beat,0.158455
beauty,0.22958
became,0.127186
because,0.041577
becomes,0.260715
bed,0.194499
been,0.00574486
beetle,0.409164
befall,0.382156
before,0.0314694
began,0.105257
begone,0.599094
beguile,0.441107
beguiled,0.530605
beguiles,0.720021
beheld,0.336692
behind,0.180757
behold,0.25961
bells,0.338125
beneath,0.247574
benighted,0.599094
bereaved,0.528356
beside,0.250734
best,0.080875
betray,0.318311
bid,0.206333
bind,0.382156
binding,0.439238
binds,0.599094
birch,0.478167
bird,0.274859
birds,0.298695
birth,0.25961
black,0.193695
blackening,0.720021
bladder,0.528356
blade,0.318311
blasts,0.40743
bleak,0.357241
bleating,0.40743
bless,0.274859
blessing,0.302967
blights,0.599094
blind,0.247574
blood,0.206333
blossom,0.383775
blossoms,0.288942
blown,0.287723
blue,0.197385
blushed,0.439238
bodies,0.25961
bondage,0.439238
bones,0.260715
book,0.208089
bore,0.241342
born,0.161826
bosom,0.361801
both,0.0419264
bound,0.181526
bow,0.236314
bowd,0.723085
bower,0.441107
bowl,0.380537
boy,0.142224
boys,0.207211
brain,0.286503
break,0.173002
breast,0.29138
breath,0.216684
breathed,0.336692
breathing,0.302967
briars,0.720021
bright,0.191525
brings,0.286503
broke,0.165577
brook,0.318311
brooks,0.439238
brothers,0.23732
brought,0.0948392
brows,0.357241
bruis,0.599094
brush,0.301683
brushed,0.40743
brushes,0.528356
bud,0.439238
buds,0.441107
builds,0.480202
built,0.197385
burned,0.302967
burning,0.274859
bush,0.301683
but,0.00299374
butterfly,0.40743
by,0
cage,0.439238
call,0.134818
called,0.0904424
calls,0.206333
came,0.0784102
can,0.0260504
cannot,0.135382
canst,0.358761
care,0.1811
caterpillar,0.528356
cattle,0.336692
caverns,0.528356
caves,0.409164
ceasd,0.720021
ceasing,0.380537
chain,0.288942
changed,0.197385
charge,0.145645
chartered,0.480202
chaste,0.40743
cheer,0.302967
cheerful,0.272539
cherish,0.360281
cherries,0.478167
child,0.193833
children,0.114701
chimney,0.301683
chimneys,0.380537
chorus,0.318311
church,0.199064
clasp,0.439238
clay,0.338125
clean,0.272539
clear,0.151612
clime,0.532853
clod,0.599094
close,0.152258
closed,0.188873
clothed,0.358761
clothes,0.247574
clothing,0.319666
cloud,0.269553
clouds,0.274859
coat,0.25961
coffins,0.480202
coined,0.599094
cold,0.201584
come,0.0822516
companies,0.25961
company,0.120927
compelled,0.336692
complain,0.287723
complaind,0.720021
complainest,0.720021
consumed,0.380537
contagious,0.528356
control,0.197385
conveyed,0.336692
couches,0.528356
couching,0.599094
could,0.0309471
countest,0.720021
court,0.138684
covered,0.26182
cow,0.336692
cradle,0.480202
crave,0.528356
creation,0.247574
creations,0.439238
cried,0.225738
cries,0.25961
crime,0.25961
crimson,0.318311
crops,0.40743
crow,0.380537
crown,0.227659
cruel,0.272539
cruelty,0.318311
crumbs,0.439238
cry,0.211601
curb,0.478167
curled,0.357241
curse,0.301683
curtain,0.318311
curtains,0.357241
d,0.157988
dale,0.442976
dance,0.216684
dangerous,0.215766
dank,0.528356
dare,0.216684
dark,0.22958
darkening,0.439238
darkness,0.302967
daughter,0.165577
daughters,0.272539
day,0.0440227
days,0.09605
dead,0.166281
deadly,0.318311
dear,0.248627
death,0.154838
deceitful,0.439238
deceiving,0.478167
deep,0.195302
deeps,0.478167
delight,0.227702
delights,0.318311
dell,0.599094
den,0.357241
descend,0.336692
descended,0.318311
descending,0.382156
desert,0.29138
deserts,0.318311
desire,0.207211
desires,0.286503
despair,0.248627
despite,0.25961
destroy,0.217602
destruction,0.318311
dew,0.322375
dews,0.441107
dewy,0.482237
did,0.0580508
didst,0.380537
die,0.236314
died,0.216684
dimpling,0.599094
disguise,0.357241
dismal,0.319666
dismay,0.338125
disputes,0.336692
distant,0.23732
distress,0.287723
divine,0.339558
do,0.0313388
does,0.110163
dome,0.439238
done,0.105703
door,0.174474
dost,0.338125
doth,0.366362
dovelike,0.723085
doves,0.599094
down,0.060192
draw,0.206333
drawn,0.236314
dread,0.251788
dreadful,0.236314
dream,0.249681
dreams,0.288942
dreamt,0.380537
drear,0.599094
dreary,0.357241
dress,0.228619
dried,0.318311
drink,0.262924
drive,0.139274
driven,0.225738
drives,0.40743
droop,0.478167
drooping,0.357241
dropped,0.180757
duty,0.206333
dwell,0.274859
dwelling,0.301683
each,0.0491457
ears,0.23732
earth,0.184603
ease,0.248627
east,0.236314
eat,0.225738
echoed,0.357241
echoing,0.441107
else,0.166281
emerg,0.720021
emmet,0.599094
en,0.380537
end,0.0857701
endless,0.318311
engraved,0.478167
enter,0.208967
er,0.358183
eternal,0.304251
evening,0.175946
ever,0.0912089
every,0.128131
everything,0.236314
evil,0.25961
ewes,0.599094
exhald,0.720021
eye,0.174474
eyed,0.272539
eyes,0.178891
face,0.109717
faces,0.180757
fade,0.486306
fades,0.482237
faint,0.225738
fair,0.188873
fall,0.139274
fallen,0.238325
falling,0.247574
falls,0.301683
false,0.225738
fancied,0.286503
fast,0.151612
fasting,0.439238
father,0.163225
fear,0.19691
fearest,0.528356
fearful,0.302967
fears,0.277178
fed,0.286503
feed,0.274859
feel,0.127725
feet,0.141044
fen,0.720021
fibrous,0.599094
fields,0.260715
fiend,0.409164
fierce,0.301683
fiery,0.318311
fighting,0.215766
filled,0.208967
find,0.128264
fire,0.14688
fix,0.25961
flame,0.272539
fled,0.240337
flesh,0.272539
flew,0.226698
flies,0.247574
flocks,0.441107
floor,0.173002
flourish,0.357241
flow,0.238325
flower,0.240337
flowers,0.244359
flute,0.599094
fly,0.192088
foe,0.360281
fold,0.319666
folk,0.380537
follow,0.138684
followed,0.165577
fondness,0.40743
food,0.183064
foot,0.166281
for,0
forest,0.318311
forests,0.380537
forge,0.439238
forged,0.480202
forget,0.206333
forgot,0.215766
forlorn,0.40743
form,0.156129
former,0.110019
forth,0.198225
found,0.0900592
fountains,0.40743
frame,0.236314
free,0.122985
freeze,0.357241
fresh,0.206333
friend,0.197385
from,0
frowning,0.40743
fruit,0.272539
fruitful,0.40743
fruits,0.358761
furnace,0.382156
further,0.132562
future,0.145645
futurity,0.528356
gambolled,0.599094
garden,0.250734
garments,0.336692
gates,0.248627
gather,0.301683
generation,0.357241
gentle,0.240337
gently,0.215766
gifts,0.286503
gilded,0.439238
girl,0.197385
girls,0.226698
give,0.105703
given,0.0815633
gives,0.250734
glad,0.215766
glass,0.272539
glee,0.380537
glistening,0.380537
glittering,0.336692
glitters,0.599094
glow,0.25961
go,0.06997
gods,0.357241
goes,0.180757
going,0.0948392
gold,0.220357
golden,0.232462
gone,0.168395
good,0.063841
gorge,0.40743
got,0.0721502
gowns,0.439238
graces,0.380537
grasp,0.357241
grass,0.253895
grasshopper,0.478167
grave,0.248627
graves,0.441107
great,0.0904424
greater,0.158455
green,0.198517
grew,0.215766
grey,0.273699
grief,0.305535
griefs,0.528356
groan,0.380537
groaned,0.439238
ground,0.154193
grove,0.383775
grow,0.189676
growl,0.478167
grows,0.286503
guard,0.206333
guarded,0.272539
guardians,0.40743
ha,0.302967
had,0.0118825
hair,0.241342
hairs,0.40743
hallowed,0.478167
hammer,0.357241
hand,0.119316
hands,0.152903
hapless,0.478167
happy,0.156137
harlot,0.478167
harm,0.260715
harmonious,0.439238
has,0
hath,0.336692
have,0.00924181
he,0.00654817
head,0.105272
headed,0.188873
health,0.206333
healthy,0.318311
hear,0.165872
heard,0.151817
hears,0.339558
hearse,0.478167
heart,0.188449
heat,0.251788
heath,0.382156
heathen,0.380537
heaven,0.296257
heavy,0.189676
heedful,0.599094
hell,0.319666
helpless,0.26182
her,0.10735
here,0.063841
hid,0.23732
hide,0.236314
hie,0.528356
high,0.0450302
hill,0.216684
hills,0.302967
him,0.0389656
his,0.00341625
hither,0.272539
hoar,0.528356
hoary,0.40743
hollow,0.238325
holy,0.327793
home,0.0310777
honey,0.358761
horn,0.358761
horses,0.247574
hour,0.115879
house,0.110019
hover,0.478167
how,0.0777594
howl,0.338125
howling,0.439238
hum,0.409164
human,0.239186
humble,0.239331
humid,0.599094
hunger,0.357241
hungry,0.286503
huntsman,0.528356
if,0.0388059
image,0.250734
immortal,0.410897
impress,0.478167
in,0
included,0.225738
increase,0.173002
indeed,0.206333
indignant,0.318311
infant,0.373963
infants,0.442976
infixes,0.720021
inhaling,0.528356
inherit,0.40743
injury,0.272539
innocent,0.250734
into,0.0211674
invisible,0.357241
iron,0.260715
is,0
it,0
its,0.0187393
itself,0.185372
jealous,0.286503
jealousy,0.302967
join,0.206333
journey,0.236314
joy,0.296894
joys,0.382156
judge,0.180757
just,0.076458
keep,0.152903
key,0.180757
kind,0.132562
kindled,0.40743
king,0.272539
kingly,0.478167
kiss,0.358761
kissed,0.360281
kisses,0.382156
knee,0.215766
kneels,0.528356
knew,0.153548
knits,0.599094
know,0.0984714
laid,0.197385
lamb,0.343856
lambs,0.446714
lamentation,0.40743
lamentations,0.439238
land,0.175946
lap,0.301683
laps,0.478167
lapsed,0.528356
laugh,0.220357
laughed,0.272539
laughing,0.262924
laughs,0.382156
lay,0.171918
lead,0.180757
leaf,0.302967
lean,0.318311
leaped,0.380537
leaping,0.336692
leapt,0.439238
learn,0.181526
learning,0.225738
leave,0.198225
leaves,0.248627
led,0.117352
left,0.0854067
lest,0.247574
let,0.14688
lick,0.409164
licks,0.720021
lie,0.248627
lies,0.206333
life,0.13042
lifted,0.247574
light,0.180363
like,0.0625712
lily,0.439238
limbs,0.286503
link,0.380537
lion,0.323729
lioness,0.528356
listning,0.723085
little,0.0894787
liv,0.599094
live,0.161826
livelong,0.480202
lively,0.25961
lives,0.180757
ll,0.167691
locked,0.301683
locks,0.380537
lonely,0.288942
long,0.0559096
look,0.14688
lookst,0.720021
loss,0.197385
lost,0.13369
lot,0.189676
lotus,0.599094
loud,0.236314
louder,0.286503
love,0.22862
loved,0.286503
lovely,0.248627
loves,0.26182
loving,0.25961
lowly,0.383775
made,0.0149813
maid,0.279498
maiden,0.412631
make,0.0568612
making,0.0854067
man,0.0531831
manacles,0.720021
mane,0.410897
manna,0.528356
many,0.0570991
mark,0.206333
marks,0.318311
marriage,0.236314
mass,0.272539
matron,0.528356
may,0.0529615
maze,0.40743
me,0.125469
mead,0.528356
meadows,0.318311
mean,0.165577
meanest,0.380537
meek,0.441107
meekin,0.720021
meekness,0.478167
meet,0.105703
mellowing,0.599094
melts,0.528356
men,0.0774341
mercy,0.236314
merrily,0.360281
merry,0.266239
methought,0.528356
metres,0.599094
midnight,0.247574
midst,0.25961
might,0.0904424
mighty,0.236314
mild,0.326438
milk,0.272539
milked,0.599094
milky,0.480202
mind,0.183833
mine,0.198225
mire,0.439238
misery,0.338125
mistress,0.336692
moan,0.482237
moans,0.532853
modest,0.21852
moon,0.319666
moony,0.720021
more,0.00894725
morn,0.452321
morning,0.157419
mortal,0.340991
most,0.0343636
mother,0.186253
mothers,0.338125
mould,0.40743
mouth,0.197385
mouths,0.272539
move,0.145028
multitude,0.318311
multitudes,0.441107
music,0.215766
must,0.0812191
mute,0.357241
mutual,0.301683
my,0.10531
mystery,0.272539
naked,0.276018
name,0.128803
narrow,0.215766
nature,0.173002
ne,0.40743
near,0.13369
neck,0.216684
need,0.0997539
nest,0.361801
never,0.0950412
new,0.011734
next,0.063841
nibbled,0.528356
nigh,0.382156
night,0.0748853
nights,0.236314
ning,0.720021
nipped,0.599094
no,0.00606132
noise,0.207211
none,0.166986
noonday,0.439238
nor,0.141044
northern,0.357241
nostrils,0.40743
not,0.00327139
notes,0.287723
nothing,0.151612
nourish,0.478167
now,0.0179082
numerous,0.318311
nuptial,0.528356
nuts,0.40743
o,0.18691
oak,0.336692
of,0
off,0.0520751
offered,0.188873
oft,0.357241
oh,0.247574
oil,0.287723
old,0.0529615
on,0
once,0.139274
one,0
ones,0.166986
only,0.0210784
opened,0.173002
opening,0.151612
or,0.0118825
others,0.132562
our,0.0832905
ourselves,0.225738
out,0
outstretched,0.439238
outworn,0.720021
over,0.0149813
own,0.086497
page,0.301683
painted,0.25961
pair,0.197385
palace,0.319666
pale,0.228619
paleness,0.528356
parents,0.249681
parsons,0.528356
part,0.0767834
parting,0.301683
partner,0.225738
pass,0.166281
passed,0.180757
past,0.063841
pathless,0.599094
peace,0.19048
peaceful,0.40743
pearly,0.599094
pebble,0.528356
pen,0.301683
pensive,0.40743
perches,0.599094
perfume,0.40743
perplex,0.599094
picks,0.439238
pined,0.599094
pipe,0.32102
piped,0.530605
piping,0.439238
pit,0.319666
piteous,0.40743
pity,0.260715
pitying,0.484272
place,0.0904424
plagues,0.40743
plain,0.215766
plants,0.225738
play,0.125043
pleasant,0.22958
please,0.207211
plot,0.286503
plough,0.439238
plowman,0.528356
pluck,0.336692
pointed,0.188873
poison,0.318311
pole,0.338125
ponder,0.409164
poor,0.17521
porter,0.40743
possible,0.0948392
pour,0.287723
pours,0.528356
poverty,0.358761
praise,0.248627
pray,0.249681
prays,0.599094
preach,0.40743
present,0.0900592
presse,0.599094
pretty,0.199904
prey,0.32102
pride,0.225738
priest,0.336692
priestly,0.599094
priests,0.357241
prime,0.357241
prophetic,0.40743
pull,0.25961
punish,0.336692
purify,0.528356
put,0.0904424
puts,0.272539
quarrel,0.25961
queen,0.318311
quiet,0.188873
radiance,0.439238
rain,0.247574
rais,0.528356
raise,0.215766
raised,0.206333
raising,0.197385
raptures,0.40743
raven,0.439238
re,0.115388
read,0.145645
ready,0.133126
reason,0.152258
receive,0.188873
reclind,0.720021
red,0.197385
reduced,0.247574
reed,0.439238
reflection,0.272539
regale,0.599094
rejoice,0.360281
rejoicing,0.336692
relief,0.247574
remains,0.25961
removed,0.247574
renew,0.409164
replied,0.236314
reply,0.215766
rest,0.19048
restless,0.25961
return,0.139864
rich,0.180757
ring,0.225738
rise,0.17521
risen,0.286503
rising,0.199064
river,0.304251
robin,0.530605
rod,0.336692
roof,0.25961
root,0.318311
roots,0.302967
rose,0.201584
rosy,0.380537
round,0.162501
rounds,0.40743
ruddy,0.357241
run,0.080875
runs,0.247574
rural,0.318311
rush,0.236314
rushes,0.40743
s,0
said,0.018286
saild,0.720021
same,0.0900592
sang,0.273699
sat,0.228619
saw,0.124014
say,0.107041
says,0.165577
scarce,0.380537
scarcely,0.272539
scatter,0.357241
scatters,0.720021
scene,0.215766
school,0.0997539
sea,0.247574
sealed,0.336692
search,0.225738
seat,0.206333
seats,0.247574
secret,0.181526
secrets,0.272539
see,0.0679159
seek,0.161152
seeketh,0.601643
seemed,0.173002
seen,0.192891
sees,0.272539
seest,0.40743
seize,0.286503
seized,0.272539
self,0.188873
selfish,0.338125
senseless,0.380537
sentence,0.25961
set,0.0641126
sets,0.301683
seven,0.138684
sexes,0.441107
shade,0.230541
shadows,0.302967
shady,0.40743
shakes,0.380537
shall,0.209144
shalt,0.338125
shame,0.225738
share,0.145028
shaved,0.478167
she,0.112828
sheep,0.290161
shewd,0.720021
shields,0.439238
shine,0.292599
shining,0.288942
shirt,0.357241
shook,0.25961
shore,0.288942
should,0.0693918
shoulder,0.225738
shoulders,0.247574
shouted,0.272539
shower,0.318311
showring,0.720021
shriek,0.358761
shrine,0.478167
shrouded,0.478167
shut,0.225738
sick,0.25961
sickness,0.286503
sigh,0.240337
sighing,0.336692
sighs,0.382156
sight,0.207211
silence,0.247574
silent,0.232462
silver,0.249681
sinews,0.478167
sing,0.256002
singing,0.236314
sings,0.357241
sisters,0.301683
sit,0.215113
sits,0.25961
sittest,0.528356
sitting,0.180757
skies,0.340991
sky,0.26182
skylark,0.723085
sleep,0.252404
sleeping,0.292599
slender,0.247574
slept,0.286503
slumber,0.336692
slumbrous,0.599094
small,0.118334
smell,0.247574
smells,0.380537
smild,0.720021
smile,0.222193
smiled,0.260715
smiles,0.282977
smiling,0.225738
snare,0.478167
snow,0.276018
so,0.0389656
sobbing,0.441107
soft,0.200744
softest,0.439238
sold,0.225738
soldier,0.272539
some,0.0242043
somebody,0.215766
son,0.151612
song,0.252841
songs,0.274859
soon,0.139274
soot,0.480202
sore,0.272539
sorrow,0.232462
sorrows,0.358761
sought,0.198225
soul,0.273699
souls,0.319666
sound,0.180757
southern,0.409164
sower,0.528356
space,0.236314
sparrow,0.439238
speak,0.199064
spears,0.409164
spend,0.207211
spirit,0.166281
spoil,0.301683
sport,0.260715
sports,0.338125
sprang,0.301683
spray,0.439238
spread,0.206333
spreads,0.442976
spring,0.1691
springing,0.336692
springs,0.339558
st,0.274859
stain,0.382156
stalked,0.478167
stand,0.121441
standing,0.206333
stands,0.197385
star,0.236314
starry,0.409164
stars,0.286503
started,0.138684
stays,0.336692
steed,0.357241
steeds,0.478167
steps,0.173002
still,0.076458
stole,0.215766
stood,0.189676
stord,0.720021
storm,0.25961
stray,0.357241
strays,0.599094
stream,0.260715
streams,0.336692
street,0.225738
streets,0.188873
strength,0.165577
stripped,0.409164
stroke,0.215766
stumble,0.40743
such,0.041577
sulk,0.528356
summer,0.1691
summers,0.480202
sun,0.224947
sunburnt,0.528356
sunned,0.720021
sunny,0.382156
surprise,0.197385
swaddling,0.599094
sweep,0.336692
sweeper,0.528356
sweepers,0.528356
sweet,0.225866
sweeter,0.357241
sweetest,0.357241
swell,0.318311
swift,0.247574
symmetry,0.530605
ta,0.720021
table,0.197385
taints,0.528356
take,0.0643843
takes,0.173002
tames,0.599094
tangle,0.40743
taught,0.216684
tear,0.278338
tears,0.259162
teazing,0.528356
tell,0.129342
ten,0.180757
tend,0.286503
tender,0.281817
tenfold,0.599094
tent,0.360281
terrific,0.478167
terror,0.226698
terrors,0.380537
than,0.0146692
thankfulness,0.478167
that,0
the,0
thee,0.354317
their,0.00986775
them,0.0281778
then,0.0457902
there,0.0120311
therefore,0.189676
these,0.0651993
they,0.00318689
thickest,0.40743
thine,0.338125
thing,0.122985
think,0.0952428
thirst,0.380537
this,0.00606132
thistles,0.439238
thorn,0.409164
thorns,0.360281
those,0.0520751
thou,0.303852
thought,0.141044
thoughtless,0.409164
thousand,0.207211
thousands,0.236314
threat,0.287723
threw,0.206333
thro,0.601643
throne,0.338125
through,0.0457902
thrush,0.599094
thunderings,0.528356
thus,0.19048
thy,0.319421
tiger,0.409164
tigers,0.442976
till,0.21852
time,0.0212563
times,0.132562
tired,0.248627
tis,0.336692
to,0
told,0.0777594
tombstones,0.599094
tongue,0.217602
too,0.0727642
took,0.0904424
town,0.197385
trace,0.272539
traced,0.380537
transient,0.439238
travel,0.301683
traveller,0.380537
tree,0.254948
trees,0.225738
trembling,0.265134
turn,0.115388
turned,0.152258
turns,0.25961
twist,0.380537
twists,0.478167
two,0.0117835
under,0.0340736
underneath,0.301683
unhinderd,0.720021
united,0.336692
unknown,0.272539
unrest,0.478167
up,0.0181348
upon,0.127616
us,0.161152
use,0.0952428
